report_date,load_weight,Rolling_Mean_7D,Day_of_Week
2016-03-21,1296.82,763.0080714285714,Monday
2016-03-22,952.91,784.0216428571428,Tuesday
2016-03-23,1303.301,803.7670714285714,Wednesday
2016-03-24,1096.1905,800.5775,Thursday
2016-03-25,842.806,798.6610714285715,Friday
2016-03-26,3.75,785.1110714285714,Saturday
2016-03-27,3.75,785.6467857142858,Sunday
2016-03-28,1293.66,785.1953571428572,Monday
2016-03-29,895.72,777.0253571428573,Tuesday
2016-03-30,1229.427,766.4719285714285,Wednesday
2016-03-31,1014.62,754.8190000000001,Thursday
2016-04-01,888.2955,761.3175,Friday
2016-04-02,1.1,760.9389285714285,Saturday
2016-04-03,1.1,760.5603571428571,Sunday
2016-04-04,1191.86,746.0174999999999,Monday
2016-04-05,840.73,738.1617857142857,Tuesday
2016-04-06,1179.389,731.0134999999999,Wednesday
2016-04-07,1034.3285,733.829,Thursday
2016-04-08,778.9775,718.2121428571428,Friday
2016-04-09,1.37,718.2507142857143,Saturday
2016-04-10,1.37,718.2892857142857,Sunday
2016-04-11,1193.3775,718.5060714285715,Monday
2016-04-12,892.5925,725.915,Tuesday
2016-04-13,1100.3225,714.6197857142857,Wednesday
2016-04-14,1015.9775,711.9982142857143,Thursday
2016-04-15,787.616,713.2322857142857,Friday
2016-04-16,4.6,713.6937142857142,Saturday
2016-04-17,4.6,714.1551428571429,Sunday
2016-04-18,1006.7325,687.4915714285714,Monday
2016-04-19,836.8725,679.5315714285714,Tuesday
2016-04-20,1046.3215,671.8171428571428,Wednesday
2016-04-21,1033.204,674.2780714285715,Thursday
2016-04-22,794.575,675.2722142857143,Friday
2016-04-23,1.6300000000000001,674.8479285714286,Saturday
2016-04-24,1.6300000000000001,674.4236428571429,Sunday
2016-04-25,1283.585,713.974,Monday
2016-04-26,937.855,728.4000714285714,Tuesday
2016-04-27,1308.5795,765.8655,Wednesday
2016-04-28,1139.1735,781.004,Thursday
2016-04-29,816.229,784.0974285714285,Friday
2016-04-30,3.67,784.3888571428572,Saturday
2016-05-01,3.67,784.6802857142858,Sunday
2016-05-02,1210.2,774.1967142857144,Monday
2016-05-03,965.51,778.1474285714286,Tuesday
2016-05-04,1197.0565,762.2155714285715,Wednesday
2016-05-05,1051.39,749.6750714285715,Thursday
2016-05-06,815.514,749.5729285714286,Friday
2016-05-07,62.42,757.9657857142857,Saturday
2016-05-08,62.42,766.3586428571427,Sunday
2016-05-09,1118.1,753.2015,Monday
2016-05-10,803.82,730.1029285714285,Tuesday
2016-05-11,1074.7015000000001,712.6236428571428,Wednesday
2016-05-12,1019.834,708.1156428571429,Thursday
2016-05-13,787.4475,704.1061428571428,Friday
2016-05-14,34.17,700.0704285714285,Saturday
2016-05-15,34.17,696.0347142857144,Sunday
2016-05-16,1184.68,705.5461428571429,Monday
2016-05-17,902.37,719.6247142857144,Tuesday
2016-05-18,1100.1615,723.2618571428573,Wednesday
2016-05-19,1029.7175,724.6737857142858,Thursday
2016-05-20,796.149,725.9168571428571,Friday
2016-05-21,25.599999999999998,724.6925714285715,Saturday
2016-05-22,25.599999999999998,723.4682857142858,Sunday
2016-05-23,1202.54,726.0197142857143,Monday
2016-05-24,819.68,714.2068571428572,Tuesday
2016-05-25,1106.4555,715.106,Wednesday
2016-05-26,1046.9975,717.5745714285714,Thursday
2016-05-27,885.8675,730.3915,Friday
2016-05-28,96.03,740.4529285714286,Saturday
2016-05-29,96.03,750.5143571428571,Sunday
2016-05-30,930.2,711.6086428571429,Monday
2016-05-31,846.27,715.4072142857142,Tuesday
2016-06-01,1110.4855,715.9829285714286,Wednesday
2016-06-02,1012.9035,711.1123571428571,Thursday
2016-06-03,796.857,698.3965714285714,Friday
2016-06-04,11.16,686.2722857142859,Saturday
2016-06-05,11.16,674.148,Sunday
2016-06-06,1299.3700000000001,726.8865714285714,Monday
2016-06-07,866.653,729.7984285714285,Tuesday
2016-06-08,1153.7335,735.9767142857143,Wednesday
2016-06-09,1036.964,739.4139285714288,Thursday
2016-06-10,821.7305,742.9672857142858,Friday
2016-06-11,9.49,742.7287142857142,Saturday
2016-06-12,9.49,742.4901428571428,Sunday
2016-06-13,1152.9,721.5658571428572,Monday
2016-06-14,802.93,712.4625714285713,Tuesday
2016-06-15,1047.8625,697.3381428571429,Wednesday
2016-06-16,982.9485,689.6216428571428,Thursday
2016-06-17,694.4305,671.4359285714285,Friday
2016-06-18,1.66,670.3173571428571,Saturday
2016-06-19,1.66,669.1987857142857,Sunday
2016-06-20,1055.7,655.3130714285714,Monday
2016-06-21,719.49,643.3930714285715,Tuesday
2016-06-22,996.9635,636.1217857142857,Wednesday
2016-06-23,908.6865,625.5129285714286,Thursday
2016-06-24,730.61,630.6814285714287,Friday
2016-06-25,3.09,630.8857142857144,Saturday
2016-06-26,12.969999999999999,632.5014285714286,Sunday
2016-06-27,1040.98,630.3985714285715,Monday
2016-06-28,764.8149999999999,636.8735714285714,Tuesday
2016-06-29,1039.986,643.0196428571429,Wednesday
2016-06-30,1051.122,663.3675714285715,Thursday
2016-07-01,777.021,669.9977142857143,Friday
2016-07-02,8.99,670.8405714285715,Saturday
2016-07-03,8.99,670.2719999999999,Sunday
2016-07-04,889.15,648.5820000000001,Monday
2016-07-05,682.8145,636.8676428571429,Tuesday
2016-07-06,1053.3435,638.7758571428573,Wednesday
2016-07-07,1026.532,635.2629999999999,Thursday
2016-07-08,769.224,634.1491428571428,Friday
2016-07-09,28.14,636.8848571428572,Saturday
2016-07-10,28.14,639.6205714285715,Sunday
2016-07-11,1076.615,666.4012857142858,Monday
2016-07-12,777.69,679.9549285714286,Tuesday
2016-07-13,960.35,666.6701428571429,Wednesday
2016-07-14,979.575,659.9620000000001,Thursday
2016-07-15,723.6825,653.4560714285715,Friday
2016-07-16,78.57000000000001,660.6603571428572,Saturday
2016-07-17,78.57000000000001,667.8646428571429,Sunday
2016-07-18,1067.31,666.535357142857,Monday
2016-07-19,766.01,664.8667857142857,Tuesday
2016-07-20,1022.39,673.7296428571428,Wednesday
2016-07-21,866.2085,657.5344285714285,Thursday
2016-07-22,698.2085,653.8952857142857,Friday
2016-07-23,190.71,669.9152857142856,Saturday
2016-07-24,190.71,685.9352857142857,Sunday
2016-07-25,948.2125,668.9213571428571,Monday
2016-07-26,732.6775,664.1595714285714,Tuesday
2016-07-27,940.9075,652.5192142857143,Wednesday
2016-07-28,930.873,661.757,Thursday
2016-07-29,757.5465,670.2338571428571,Friday
2016-07-30,2.9,643.4038571428572,Saturday
2016-07-31,2.9,616.5738571428572,Sunday
2016-08-01,1053.44,631.6063571428573,Monday
2016-08-02,708.25,628.1167142857142,Tuesday
2016-08-03,958.88,630.6842142857142,Wednesday
2016-08-04,889.4325,624.7641428571429,Thursday
2016-08-05,678.0195,613.4031428571428,Friday
2016-08-06,193.3,640.603142857143,Saturday
2016-08-07,193.3,667.8031428571428,Sunday
2016-08-08,986.43,658.2302857142857,Monday
2016-08-09,743.83,663.3131428571429,Tuesday
2016-08-10,928.2915,658.9433571428572,Wednesday
2016-08-11,863.348,655.217,Thursday
2016-08-12,643.308,650.2582142857143,Friday
2016-08-13,168.31,646.6882142857143,Saturday
2016-08-14,168.31,643.1182142857142,Sunday
2016-08-15,963.5025,639.8428571428573,Monday
2016-08-16,664.8525,628.5603571428572,Tuesday
2016-08-17,935.215,629.5494285714285,Wednesday
2016-08-18,900.877,634.9107142857143,Thursday
2016-08-19,747.0025,649.7242142857142,Friday
2016-08-20,14.719999999999999,627.7827857142856,Saturday
2016-08-21,14.719999999999999,605.8413571428572,Sunday
2016-08-22,1095.0,624.6267142857143,Monday
2016-08-23,868.64,653.7392142857143,Tuesday
2016-08-24,1092.862,676.2602142857143,Wednesday
2016-08-25,1007.8485000000001,691.5418571428571,Thursday
2016-08-26,793.4415,698.176,Friday
2016-08-27,8.290000000000001,697.2574285714285,Saturday
2016-08-28,8.290000000000001,696.3388571428571,Sunday
2016-08-29,1171.8700000000001,707.3202857142858,Monday
2016-08-30,787.873,695.782142857143,Tuesday
2016-08-31,1032.768,687.1972857142857,Wednesday
2016-09-01,981.324,683.4080714285714,Thursday
2016-09-02,808.7945,685.6013571428572,Friday
2016-09-03,6.779999999999999,685.3856428571429,Saturday
2016-09-04,6.779999999999999,685.1699285714286,Sunday
2016-09-05,903.5,646.8313571428571,Monday
2016-09-06,776.55,645.2137857142858,Tuesday
2016-09-07,1029.915,644.8062142857143,Wednesday
2016-09-08,992.505,646.4035,Thursday
2016-09-09,819.9825,648.0017857142857,Friday
2016-09-10,103.07,661.7574999999999,Saturday
2016-09-11,103.07,675.5132142857143,Sunday
2016-09-12,1140.8,709.4132142857143,Monday
2016-09-13,761.42,707.2517857142856,Tuesday
2016-09-14,980.976,700.2605,Wednesday
2016-09-15,915.7515,689.2957142857142,Thursday
2016-09-16,776.112,683.0285,Friday
2016-09-17,48.73,675.2656428571428,Saturday
2016-09-18,48.73,667.5027857142858,Sunday
2016-09-19,1007.01,648.3899285714285,Monday
2016-09-20,766.2,649.0727857142857,Tuesday
2016-09-21,979.776,648.9013571428571,Wednesday
2016-09-22,907.6965,647.7506428571429,Thursday
2016-09-23,733.9575,641.7285714285714,Friday
2016-09-24,65.63,644.1428571428571,Saturday
2016-09-25,0.39,637.2371428571429,Sunday
2016-09-26,995.38,635.5757142857143,Monday
2016-09-27,776.62,637.0642857142857,Tuesday
2016-09-28,972.811,636.0692857142857,Wednesday
2016-09-29,900.6995000000001,635.0697142857143,Thursday
2016-09-30,719.005,632.9336428571429,Friday
2016-10-01,118.58,640.4979285714286,Saturday
2016-10-02,118.58,657.3822142857143,Sunday
2016-10-03,1051.08,665.3393571428571,Monday
2016-10-04,818.18,671.2764999999999,Tuesday
2016-10-05,984.95,673.0106428571429,Wednesday
2016-10-06,924.3825,676.3939285714285,Thursday
2016-10-07,856.124,695.9823571428572,Friday
2016-10-08,4.98,679.7537857142858,Saturday
2016-10-09,4.98,663.5252142857144,Sunday
2016-10-10,1032.06,660.8080714285715,Monday
2016-10-11,777.73,655.0295,Tuesday
2016-10-12,1029.9995,661.465142857143,Wednesday
2016-10-13,954.4275,665.7572857142857,Thursday
2016-10-14,785.961,655.734,Friday
2016-10-15,6.38,655.934,Saturday
2016-10-16,6.38,656.134,Sunday
2016-10-17,1011.335,653.1732857142857,Monday
2016-10-18,806.96,657.349,Tuesday
2016-10-19,961.2865,647.5328571428572,Wednesday
2016-10-20,974.2425,650.3635714285714,Thursday
2016-10-21,776.7015,649.0407857142857,Friday
2016-10-22,8.6,649.3579285714285,Saturday
2016-10-23,8.6,649.6750714285714,Sunday
2016-10-24,1063.195,657.0836428571429,Monday
2016-10-25,812.52,657.8779285714285,Tuesday
2016-10-26,982.9505,660.9727857142856,Wednesday
2016-10-27,899.5905,650.3082142857144,Thursday
2016-10-28,781.8025,651.0369285714286,Friday
2016-10-29,5.8100000000000005,650.6383571428571,Saturday
2016-10-30,5.8100000000000005,650.2397857142857,Sunday
2016-10-31,975.3705,637.6934285714286,Monday
2016-11-01,780.35,633.0977142857143,Tuesday
2016-11-02,975.1075,631.9772857142858,Wednesday
2016-11-03,929.0765,636.1895714285714,Thursday
2016-11-04,769.5265,634.4358571428571,Friday
2016-11-05,4.87,634.3015714285715,Saturday
2016-11-06,4.87,634.1672857142858,Sunday
2016-11-07,1087.751,650.2216428571428,Monday
2016-11-08,777.7,649.8430714285714,Tuesday
2016-11-09,913.1655,640.9942142857143,Wednesday
2016-11-10,855.5355,630.4883571428571,Thursday
2016-11-11,740.311,626.3147142857142,Friday
2016-11-12,3.66,626.1418571428572,Saturday
2016-11-13,3.66,625.969,Sunday
2016-11-14,1038.7,618.9617142857143,Monday
2016-11-15,869.79,632.1174285714286,Tuesday
2016-11-16,1077.7985,655.6364285714286,Wednesday
2016-11-17,957.369,670.1840714285715,Thursday
2016-11-18,785.4615,676.6341428571429,Friday
2016-11-19,13.17,677.9927142857143,Saturday
2016-11-20,13.17,679.3512857142858,Sunday
2016-11-21,1039.725,679.4977142857143,Monday
2016-11-22,747.8,662.0705714285714,Tuesday
2016-11-23,955.8845,644.6542857142857,Wednesday
2016-11-24,955.8845,644.4422142857142,Thursday
2016-11-25,840.773,652.343857142857,Friday
2016-11-26,772.0445,760.7544999999999,Saturday
2016-11-27,772.0445,869.1651428571428,Sunday
2016-11-28,1188.42,890.4072857142858,Monday
2016-11-29,913.725,914.1108571428571,Tuesday
2016-11-30,1198.3955,948.7552857142857,Wednesday
2016-12-01,1046.7695,961.7388571428571,Thursday
2016-12-02,818.5095,958.5583571428572,Friday
2016-12-03,0.54,848.3434285714286,Saturday
2016-12-04,0.54,738.1285,Sunday
2016-12-05,1033.965,716.0635,Monday
2016-12-06,751.47,692.8842142857142,Tuesday
2016-12-07,966.8245,659.8026428571429,Wednesday
2016-12-08,893.6545,637.9290714285714,Thursday
2016-12-09,785.769,633.2518571428571,Friday
2016-12-10,0.04,633.1804285714286,Saturday
2016-12-11,0.04,633.109,Sunday
2016-12-12,1019.6419999999999,631.0628571428571,Monday
2016-12-13,841.895,643.9807142857143,Tuesday
2016-12-14,988.389,647.0613571428572,Wednesday
2016-12-15,1033.7645,667.0770714285715,Thursday
2016-12-16,827.8445,673.0878571428572,Friday
2016-12-17,1.6,673.3107142857143,Saturday
2016-12-18,1.6,673.5335714285715,Sunday
2016-12-19,1012.4375,672.5043571428571,Monday
2016-12-20,741.94,658.2250714285714,Tuesday
2016-12-21,955.1655,653.4788571428571,Wednesday
2016-12-22,956.5255,642.4447142857143,Thursday
2016-12-23,798.5505,638.2598571428571,Friday
2016-12-24,4.49,638.6727142857144,Saturday
2016-12-25,4.49,639.0855714285715,Sunday
2016-12-26,938.115,628.4680714285714,Monday
2016-12-27,817.21,639.2209285714287,Tuesday
2016-12-28,1248.5565,681.1339285714286,Wednesday
2016-12-29,1102.9465,702.0512142857143,Thursday
2016-12-30,905.777,717.3692857142858,Friday
2016-12-31,0.45,716.7921428571428,Saturday
2017-01-01,0.45,716.215,Sunday
2017-01-02,1395.3,781.5271428571428,Monday
2017-01-03,1045.06,814.0771428571428,Tuesday
2017-01-04,1415.8355,837.9741428571427,Wednesday
2017-01-05,1316.8005,868.5247142857143,Thursday
2017-01-06,1043.443,888.1912857142858,Friday
2017-01-07,83.2,900.0127142857143,Saturday
2017-01-08,83.2,911.8341428571429,Sunday
2017-01-09,1212.17,885.6727142857144,Monday
2017-01-10,899.025,864.8105714285714,Tuesday
2017-01-11,1092.865,818.6719285714286,Wednesday
2017-01-12,1060.908,782.1158571428571,Thursday
2017-01-13,862.983,756.3358571428571,Friday
2017-01-14,2.31,744.7801428571429,Saturday
2017-01-15,2.31,733.2244285714286,Sunday
2017-01-16,1115.4725,719.4105,Monday
2017-01-17,872.82,715.6669285714286,Tuesday
2017-01-18,992.7905,701.3705714285715,Wednesday
2017-01-19,920.8015,681.3553571428572,Thursday
2017-01-20,811.5855,674.0128571428571,Friday
2017-01-21,1.7,673.9257142857143,Saturday
2017-01-22,1.7,673.8385714285714,Sunday
2017-01-23,1179.34,682.9625,Monday
2017-01-24,885.26,684.7396428571428,Tuesday
2017-01-25,1147.9585,706.9064999999999,Wednesday
2017-01-26,984.0735,715.9453571428572,Thursday
2017-01-27,816.12,716.5931428571429,Friday
2017-01-28,1.5999999999999999,716.5788571428571,Saturday
2017-01-29,1.5999999999999999,716.5645714285713,Sunday
2017-01-30,1128.63,709.3202857142858,Monday
2017-01-31,847.3,703.8974285714286,Tuesday
2017-02-01,1080.5195,694.2632857142859,Wednesday
2017-02-02,950.2895,689.437,Thursday
2017-02-03,776.0745,683.7162142857143,Friday
2017-02-04,2.21,683.8033571428572,Saturday
2017-02-05,2.21,683.8905000000001,Sunday
2017-02-06,1055.071,673.3820714285714,Monday
2017-02-07,854.438,674.4017857142857,Tuesday
2017-02-08,1059.4095,671.3860714285713,Wednesday
2017-02-09,923.4885,667.5573571428571,Thursday
2017-02-10,877.5975,682.0606428571429,Friday
2017-02-11,144.97,702.4549285714285,Saturday
2017-02-12,144.97,722.8492142857142,Sunday
2017-02-13,1240.9,749.3962142857143,Monday
2017-02-14,929.64,760.1393571428571,Tuesday
2017-02-15,1119.11,768.6679999999999,Wednesday
2017-02-16,1040.0285,785.3165714285714,Thursday
2017-02-17,803.5465,774.7378571428571,Friday
2017-02-18,5.2,754.7707142857143,Saturday
2017-02-19,5.2,734.8035714285714,Sunday
2017-02-20,1307.445,744.3099999999998,Monday
2017-02-21,968.865,749.9135714285715,Tuesday
2017-02-22,1221.3105,764.5136428571428,Wednesday
2017-02-23,1096.1355,772.5289285714287,Thursday
2017-02-24,816.23,774.3408571428571,Friday
2017-02-25,8.52,774.8151428571429,Saturday
2017-02-26,8.52,775.2894285714285,Sunday
2017-02-27,1319.62,777.0287142857143,Monday
2017-02-28,919.14,769.9251428571428,Tuesday
2017-03-01,1170.4345,762.657142857143,Wednesday
2017-03-02,1135.4345,768.2712857142857,Thursday
2017-03-03,962.216,789.1264285714286,Friday
2017-03-04,59.3,796.3807142857142,Saturday
2017-03-05,59.3,803.635,Sunday
2017-03-06,1126.21,776.005,Monday
2017-03-07,882.78,770.8107142857143,Tuesday
2017-03-08,1129.8875,765.0182857142856,Wednesday
2017-03-09,993.4185,744.7302857142857,Thursday
2017-03-10,797.8085,721.2434999999999,Friday
2017-03-11,5.0200000000000005,713.4892142857143,Saturday
2017-03-12,0.0,705.0177857142859,Sunday
2017-03-13,1123.86,704.6820714285714,Monday
2017-03-14,770.35,688.6206428571429,Tuesday
2017-03-15,1123.2925,687.6785,Wednesday
2017-03-16,1037.5175,693.9783571428571,Thursday
2017-03-17,880.7555,705.8279285714286,Friday
2017-03-18,12.08,706.8365,Saturday
2017-03-19,0.0,706.8365,Sunday
2017-03-20,1378.485,743.2115,Monday
2017-03-21,1068.45,785.7972142857142,Tuesday
2017-03-22,1452.95,832.8911428571428,Wednesday
2017-03-23,1221.211,859.1330714285714,Thursday
2017-03-24,866.6095,857.1122142857142,Friday
2017-03-25,6.479999999999999,856.3122142857143,Saturday
2017-03-26,15.79,858.5679285714285,Sunday
2017-03-27,1383.34,859.2615,Monday
2017-03-28,998.57,849.2786428571428,Tuesday
2017-03-29,1456.0765,849.7252857142857,Wednesday
2017-03-30,1121.4975,835.4804999999999,Thursday
2017-03-31,941.1785,846.1332142857142,Friday
2017-04-01,2.79,845.6060714285715,Saturday
2017-04-02,2.79,843.7489285714286,Sunday
2017-04-03,1212.1299999999999,819.290357142857,Monday
2017-04-04,894.26,804.3889285714286,Tuesday
2017-04-05,1244.523,774.167,Wednesday
2017-04-06,1027.0445,760.6737142857144,Thursday
2017-04-07,800.0345,740.5102857142857,Friday
2017-04-08,1.96,740.3917142857142,Saturday
2017-04-09,20.27,742.888857142857,Sunday
2017-04-10,1216.08,743.4531428571429,Monday
2017-04-11,873.17,740.4402857142857,Tuesday
2017-04-12,1146.048,726.3724285714286,Wednesday
2017-04-13,1051.7975,729.9085714285713,Thursday
2017-04-14,766.706,725.1473571428571,Friday
2017-04-15,5.16,725.6045,Saturday
2017-04-16,5.16,723.4459285714286,Sunday
2017-04-17,1159.35,715.3416428571428,Monday
2017-04-18,895.14,718.4802142857143,Tuesday
2017-04-19,1235.611,731.2749285714286,Wednesday
2017-04-20,1110.234,739.6230000000002,Thursday
2017-04-21,795.5885,743.7490714285715,Friday
2017-04-22,1.75,743.2619285714287,Saturday
2017-04-23,1.75,742.7747857142858,Sunday
2017-04-24,1229.07,752.7347857142857,Monday
2017-04-25,837.32,744.4747857142856,Tuesday
2017-04-26,1137.5665,730.4684285714286,Wednesday
2017-04-27,1029.794,718.977,Thursday
2017-04-28,774.322,715.9389285714286,Friday
2017-04-29,1.73,715.9360714285715,Saturday
2017-04-30,1.73,715.9332142857144,Sunday
2017-05-01,1087.17,695.6617857142857,Monday
2017-05-02,848.8199999999999,697.3046428571428,Tuesday
2017-05-03,1096.242,691.4011428571429,Wednesday
2017-05-04,980.3605,684.3392142857143,Thursday
2017-05-05,715.493,675.9350714285714,Friday
2017-05-06,3.4299999999999997,676.1779285714285,Saturday
2017-05-07,0.0,675.9307857142858,Sunday
2017-05-08,1104.305,678.3786428571428,Monday
2017-05-09,803.55,671.9115,Tuesday
2017-05-10,1060.5735,666.8159999999999,Wednesday
2017-05-11,973.7195,665.8672857142857,Thursday
2017-05-12,718.6655,666.3204999999999,Friday
2017-05-13,1.6600000000000001,666.0676428571427,Saturday
2017-05-14,1.6600000000000001,666.3047857142857,Sunday
2017-05-15,1003.18,651.8583571428571,Monday
2017-05-16,841.46,657.2740714285713,Tuesday
2017-05-17,1066.751,658.1565714285714,Wednesday
2017-05-18,991.9915,660.766857142857,Thursday
2017-05-19,693.9215,657.232,Friday
2017-05-20,1.75,657.2448571428571,Saturday
2017-05-21,1.75,657.2577142857143,Sunday
2017-05-22,1059.59,665.3162857142858,Monday
2017-05-23,762.87,654.0891428571429,Tuesday
2017-05-24,1008.457,645.7614285714286,Wednesday
2017-05-25,871.34,628.5255,Thursday
2017-05-26,721.6255,632.4832142857142,Friday
2017-05-27,1.63,632.4660714285714,Saturday
2017-05-28,1.63,632.4489285714286,Sunday
2017-05-29,880.77,606.9032142857143,Monday
2017-05-30,806.35,613.1146428571428,Tuesday
2017-05-31,1098.266,625.9445,Wednesday
2017-06-01,947.377,636.8069285714284,Thursday
